p,q,r,Mag Yaw
-0.38,0.69,-0.04,35.63
-0.43,0.58,-0.18,35.64
-0.46,0.51,-0.28,35.64
-0.49,0.46,-0.34,35.64
-0.5,0.43,-0.38,35.64
-0.51,0.41,-0.41,35.64
-0.31,0.12,-0.47,35.64
-0.17,-0.07,-0.51,35.64
-0.09,-0.19,-0.54,35.64
-0.03,-0.27,-0.55,35.64
0.01,-0.32,-0.57,35.64
0.09,-0.19,-0.41,35.64
0.14,-0.1,-0.31,35.64
0.17,-0.05,-0.25,35.64
0.19,-0.01,-0.2,35.64
0.21,0.01,-0.18,35.64
0.13,0.18,-0.09,35.64
0.08,0.29,-0.04,35.64
0.05,0.36,-0.01,35.64
0.02,0.4,0.02,35.64
0.01,0.43,0.03,35.64
0,0.45,0.04,35.64
-0.1,0.62,0.05,35.64
-0.17,0.73,0.05,35.64
-0.21,0.8,0.05,35.64
-0.24,0.84,0.05,35.64
-0.26,0.87,0.06,35.64
-0.29,1.05,0.06,36.55
-0.31,1.17,0.06,37.18
-0.32,1.25,0.06,37.61
-0.33,1.3,0.06,37.89
-0.33,1.33,0.06,38.08
-0.3,1.32,0.06,38.21
-0.27,1.32,0.06,38.29
-0.26,1.31,0.06,38.35
-0.25,1.31,0.06,38.38
-0.24,1.31,0.06,38.4
-0.24,1.31,0.06,38.42
-0.25,1.31,0,38.43
-0.26,1.3,-0.04,38.43
-0.26,1.3,-0.07,38.44
-0.27,1.3,-0.09,38.44
-0.27,1.3,-0.1,38.44
-0.3,1.18,-0.15,38.44
-0.32,1.1,-0.19,38.44
-0.33,1.05,-0.22,38.44
-0.34,1.02,-0.23,38.45
-0.35,1,-0.24,38.45
-0.32,0.85,-0.23,38.45
-0.3,0.76,-0.22,38.45
-0.29,0.69,-0.22,38.45
-0.28,0.65,-0.22,38.45
-0.27,0.63,-0.21,38.45
-0.27,0.61,-0.21,38.45
-0.23,0.51,-0.16,38.45
-0.21,0.45,-0.13,38.45
-0.2,0.41,-0.11,38.45
-0.19,0.38,-0.1,38.45
-0.18,0.37,-0.09,38.45
-0.19,0.35,-0.05,40.29
-0.2,0.34,-0.02,41.54
-0.2,0.34,-0.01,42.37
-0.21,0.33,0,42.92
-0.21,0.33,0.01,43.28
-0.27,0.4,0.01,43.52
-0.32,0.44,0.01,43.67
-0.34,0.47,0.01,43.77
-0.36,0.48,0.01,43.84
-0.37,0.5,0.02,43.88
-0.38,0.5,0.02,43.91
-0.46,0.58,0.02,43.93
-0.51,0.63,0.03,43.94
-0.54,0.66,0.03,43.94
-0.57,0.68,0.03,43.95
-0.58,0.7,0.03,43.95
-0.59,0.67,0.09,43.95
-0.6,0.65,0.14,43.96
-0.6,0.64,0.16,43.96
-0.6,0.64,0.18,43.96
-0.61,0.63,0.19,43.96
-0.61,0.63,0.2,43.96
-0.55,0.55,0.28,43.96
-0.51,0.5,0.33,43.96
-0.49,0.47,0.37,43.96
-0.47,0.45,0.39,43.96
-0.46,0.44,0.41,43.96
-0.39,0.37,0.49,43.96
-0.35,0.33,0.55,43.96
-0.32,0.3,0.59,43.96
-0.31,0.29,0.61,43.96
-0.29,0.27,0.63,43.96
-0.3,0.28,0.7,42.95
-0.3,0.28,0.75,42.28
-0.3,0.28,0.79,41.84
-0.3,0.28,0.81,41.56
-0.3,0.28,0.82,41.37
-0.3,0.28,0.83,41.25
-0.35,0.25,0.9,41.17
-0.39,0.23,0.95,41.12
-0.41,0.22,0.98,41.08
-0.43,0.21,1,41.06
-0.44,0.2,1.01,41.05
-0.45,0.09,1.1,41.04
-0.45,0.01,1.15,41.03
-0.45,-0.04,1.19,41.03
-0.46,-0.07,1.21,41.02
-0.46,-0.09,1.23,41.02
-0.42,-0.23,1.32,41.02
-0.4,-0.31,1.38,41.02
-0.38,-0.37,1.42,41.02
-0.37,-0.41,1.44,41.02
-0.37,-0.43,1.46,41.02
-0.36,-0.45,1.47,41.02
-0.33,-0.49,1.58,41.02
-0.31,-0.51,1.65,41.02
-0.3,-0.53,1.69,41.02
-0.29,-0.54,1.72,41.02
-0.28,-0.55,1.74,41.02
-0.28,-0.42,1.85,41.02
-0.28,-0.34,1.93,41.02
-0.28,-0.29,1.97,41.02
-0.28,-0.25,2,41.02
-0.28,-0.23,2.02,41.02
-0.35,-0.15,2.06,36.67
-0.4,-0.1,2.09,34.17
-0.43,-0.07,2.1,32.67
-0.45,-0.04,2.11,31.75
-0.46,-0.03,2.12,31.17
-0.48,-0.06,2.04,30.8
-0.49,-0.08,1.98,30.56
-0.5,-0.09,1.95,30.41
-0.51,-0.1,1.93,30.31
-0.51,-0.1,1.91,30.24
-0.51,-0.1,1.9,30.2
-0.51,-0.15,1.72,30.18
-0.51,-0.18,1.59,30.16
-0.51,-0.2,1.52,30.15
-0.51,-0.22,1.46,30.14
-0.51,-0.23,1.43,30.14
-0.57,-0.3,1.29,30.13
-0.6,-0.35,1.19,30.13
-0.63,-0.38,1.13,30.13
-0.64,-0.4,1.09,30.13
-0.65,-0.41,1.07,30.13
-0.72,-0.55,1.02,30.13
-0.77,-0.65,0.98,30.13
-0.79,-0.71,0.96,30.13
-0.81,-0.75,0.95,30.13
-0.82,-0.77,0.94,30.13
-0.83,-0.79,0.94,30.13
-0.82,-0.7,0.82,30.13
-0.81,-0.65,0.75,30.13
-0.81,-0.61,0.7,30.13
-0.8,-0.59,0.67,30.13
-0.8,-0.57,0.65,30.13
-0.64,-0.41,0.47,30.13
-0.53,-0.3,0.35,30.13
-0.46,-0.23,0.27,30.13
-0.42,-0.19,0.23,30.13
-0.39,-0.16,0.19,30.13
-0.35,0.01,0.03,25.61
-0.33,0.11,-0.07,23.1
-0.31,0.18,-0.14,21.62
-0.3,0.23,-0.19,20.72
-0.29,0.26,-0.21,20.16
-0.29,0.28,-0.23,19.8
-0.2,0.28,-0.39,19.57
-0.14,0.28,-0.48,19.43
-0.11,0.29,-0.55,19.33
-0.08,0.29,-0.59,19.27
-0.07,0.29,-0.62,19.23
0.13,0.31,-0.72,19.21
0.26,0.33,-0.79,19.19
0.35,0.34,-0.83,19.18
0.41,0.35,-0.86,19.17
0.44,0.35,-0.88,19.17
0.47,0.28,-0.98,19.16
0.49,0.24,-1.04,19.16
0.5,0.21,-1.08,19.16
0.51,0.19,-1.11,19.16
0.51,0.17,-1.13,19.16
0.52,0.17,-1.14,19.16
0.45,0.16,-1.18,19.16
0.41,0.15,-1.21,19.16
0.38,0.14,-1.23,19.16
0.36,0.14,-1.25,19.16
0.35,0.14,-1.26,19.16
0.34,0.2,-1.29,19.16
0.33,0.24,-1.31,19.16
0.33,0.27,-1.32,19.16
0.33,0.29,-1.33,19.16
0.32,0.3,-1.34,19.16
0.3,0.31,-1.47,22.38
0.28,0.32,-1.55,24.82
0.27,0.33,-1.61,26.58
0.26,0.33,-1.64,27.8
0.25,0.33,-1.67,28.64
0.18,0.26,-1.76,29.2
0.14,0.21,-1.83,29.57
0.11,0.18,-1.87,29.81
0.09,0.16,-1.89,29.97
0.07,0.15,-1.91,30.07
0.07,0.14,-1.92,30.14
0.1,0.1,-2.01,30.19
0.12,0.08,-2.06,30.22
0.14,0.06,-2.09,30.23
0.15,0.05,-2.12,30.25
0.15,0.05,-2.13,30.25
0.2,-0.03,-2.31,30.26
0.23,-0.09,-2.43,30.26
0.25,-0.12,-2.51,30.27
0.26,-0.15,-2.56,30.27
0.27,-0.16,-2.59,30.27
0.33,-0.29,-2.78,30.27
0.38,-0.37,-2.9,30.27
0.4,-0.42,-2.97,30.27
0.42,-0.45,-3.02,30.27
0.43,-0.48,-3.06,30.27
0.44,-0.49,-3.08,30.27
0.48,-0.3,-3.16,30.27
0.5,-0.17,-3.21,30.27
0.52,-0.09,-3.25,30.27
0.53,-0.04,-3.27,30.27
0.53,-0.01,-3.28,30.27
0.5,0.44,-3.16,34.68
0.47,0.73,-3.08,38.34
0.45,0.91,-3.03,41.15
0.44,1.03,-3,43.19
0.44,1.11,-2.98,44.62
0.43,1.19,-2.76,45.6
0.42,1.24,-2.62,46.26
0.42,1.27,-2.53,46.69
0.42,1.29,-2.47,46.98
0.41,1.3,-2.43,47.17
0.41,1.31,-2.41,47.29
0.41,1.17,-2.2,47.37
0.41,1.08,-2.07,47.42
0.41,1.02,-1.98,47.46
0.41,0.98,-1.93,47.48
0.41,0.96,-1.89,47.49
0.24,0.57,-1.78,47.5
0.13,0.32,-1.71,47.51
0.06,0.16,-1.67,47.51
0.01,0.05,-1.64,47.52
-0.02,-0.02,-1.62,47.52
-0.33,-0.05,-1.59,47.52
-0.53,-0.07,-1.56,47.52
-0.66,-0.08,-1.55,47.52
-0.74,-0.09,-1.54,47.52
-0.8,-0.09,-1.53,47.52
-0.84,-0.1,-1.53,47.52
-0.99,0.14,-1.5,47.52
-1.09,0.3,-1.49,47.52
-1.15,0.4,-1.48,47.52
-1.2,0.47,-1.47,47.52
-1.22,0.51,-1.47,47.52
-1.27,0.58,-1.4,57.34
-1.3,0.63,-1.36,66.21
-1.32,0.65,-1.33,73.29
-1.33,0.67,-1.31,78.48
-1.34,0.69,-1.3,82.09
-1.26,0.61,-1.13,84.53
-1.22,0.56,-1.02,86.15
-1.19,0.53,-0.94,87.22
-1.17,0.51,-0.9,87.92
-1.15,0.5,-0.87,88.38
-1.1,0.39,-0.68,88.68
-1.06,0.32,-0.56,88.87
-1.03,0.27,-0.48,89
-1.02,0.25,-0.43,89.08
-1.01,0.23,-0.4,89.13
-1,0.21,-0.38,89.17
-1.03,0.3,-0.26,89.19
-1.04,0.36,-0.18,89.21
-1.05,0.4,-0.13,89.21
-1.06,0.42,-0.09,89.22
-1.07,0.44,-0.07,89.22
-1.13,0.59,0.02,89.23
-1.17,0.69,0.08,89.23
-1.2,0.75,0.11,89.23
-1.22,0.79,0.14,89.23
-1.23,0.82,0.15,89.23
-1.22,0.91,0.26,89.23
-1.22,0.97,0.32,89.23
-1.21,1,0.37,89.23
-1.21,1.03,0.39,89.23
-1.21,1.04,0.41,89.23
-1.13,1.07,0.52,89.23
-1.08,1.09,0.59,89.23
-1.05,1.1,0.64,89.23
-1.03,1.1,0.67,89.23
-1.01,1.11,0.68,89.23
-1,1.11,0.7,89.23
-0.9,1.1,0.85,97.42
-0.83,1.1,0.95,103.34
-0.79,1.09,1.02,107.4
-0.76,1.09,1.06,110.11
-0.74,1.09,1.08,111.9
-0.62,1.15,1.24,113.07
-0.55,1.18,1.34,113.84
-0.5,1.21,1.41,114.34
-0.47,1.22,1.45,114.66
-0.45,1.23,1.48,114.87
-0.43,1.28,1.55,115.01
-0.41,1.31,1.6,115.1
-0.4,1.33,1.63,115.16
-0.4,1.35,1.65,115.19
-0.39,1.35,1.66,115.22
-0.45,1.45,1.67,115.23
-0.49,1.51,1.67,115.24
-0.51,1.55,1.67,115.25
-0.53,1.57,1.68,115.25
-0.54,1.59,1.68,115.26
-0.6,1.72,1.66,115.26
-0.64,1.81,1.66,115.26
-0.67,1.86,1.65,115.26
-0.69,1.9,1.65,115.26
-0.7,1.92,1.65,115.26
-0.71,1.93,1.65,115.26
-0.66,2,1.78,115.26
-0.64,2.05,1.87,115.26
-0.62,2.08,1.93,115.26
-0.61,2.1,1.97,115.26
-0.6,2.11,1.99,115.26
-0.51,2.06,2.15,125.24
-0.46,2.02,2.25,131.1
-0.42,2,2.32,134.61
-0.4,1.98,2.36,136.76
-0.38,1.97,2.39,138.11
-0.26,1.95,2.44,138.96
-0.19,1.94,2.47,139.51
-0.14,1.93,2.49,139.86
-0.11,1.92,2.51,140.08
-0.08,1.92,2.52,140.23
0.04,1.95,2.46,140.32
0.13,1.97,2.43,140.39
0.18,1.98,2.4,140.43
0.22,1.99,2.39,140.45
0.24,2,2.38,140.47
0.25,2,2.37,140.48
0.25,2.05,2.24,140.49
0.24,2.09,2.16,140.49
0.24,2.11,2.1,140.49
0.24,2.12,2.07,140.5
0.24,2.13,2.04,140.5
0.17,2.23,1.96,140.5
0.13,2.3,1.9,140.5
0.1,2.34,1.86,140.5
0.08,2.37,1.84,140.5
0.07,2.39,1.82,140.5
0.03,2.44,1.8,140.5
0,2.47,1.79,140.5
-0.02,2.49,1.78,140.5
-0.03,2.5,1.78,140.5
-0.04,2.51,1.77,140.5
-0.09,2.41,1.72,147.67
-0.12,2.35,1.68,150.94
-0.13,2.31,1.66,152.67
-0.15,2.28,1.64,153.67
-0.16,2.27,1.63,154.27
-0.16,2.26,1.62,154.64
-0.17,2.03,1.53,154.87
-0.17,1.89,1.47,155.02
-0.17,1.79,1.42,155.12
-0.17,1.73,1.4,155.18
-0.17,1.69,1.38,155.22
-0.18,1.55,1.28,155.25
-0.18,1.45,1.22,155.26
-0.18,1.39,1.17,155.27
-0.19,1.35,1.15,155.28
-0.19,1.32,1.13,155.28
-0.21,1.21,1.1,155.29
-0.22,1.14,1.09,155.29
-0.23,1.09,1.07,155.29
-0.24,1.06,1.07,155.29
-0.24,1.04,1.06,155.29
-0.3,0.93,1.05,155.29
-0.34,0.86,1.05,155.29
-0.37,0.82,1.05,155.29
-0.39,0.79,1.04,155.29
-0.4,0.77,1.04,155.29
-0.41,0.75,1.04,155.29
-0.44,0.58,1.04,155.29
-0.47,0.48,1.05,155.29
-0.49,0.4,1.05,155.29
-0.5,0.36,1.05,155.29
-0.51,0.33,1.05,155.29
-0.56,0.19,1,155.29
-0.6,0.1,0.96,155.29
-0.63,0.05,0.94,155.29
-0.64,0.01,0.93,155.29
-0.65,-0.02,0.92,155.29
-0.68,-0.13,0.84,152.69
-0.7,-0.2,0.79,151.04
-0.72,-0.25,0.76,149.99
-0.73,-0.28,0.73,149.32
-0.73,-0.3,0.72,148.88
-0.7,-0.44,0.66,148.6
-0.68,-0.54,0.62,148.42
-0.67,-0.6,0.6,148.3
-0.66,-0.64,0.58,148.22
-0.66,-0.67,0.57,148.17
-0.65,-0.68,0.56,148.14
-0.61,-0.81,0.55,148.12
-0.57,-0.89,0.53,148.11
-0.55,-0.94,0.53,148.1
-0.54,-0.98,0.52,148.09
-0.53,-1,0.52,148.09
-0.47,-1.2,0.53,148.09
-0.43,-1.34,0.54,148.08
-0.4,-1.43,0.54,148.08
-0.38,-1.48,0.54,148.08
-0.37,-1.52,0.55,148.08
-0.42,-1.7,0.58,148.08
-0.45,-1.81,0.6,148.08
-0.47,-1.89,0.61,148.08
-0.48,-1.94,0.62,148.08
-0.49,-1.97,0.62,148.08
-0.54,-2.09,0.63,148.08
-0.58,-2.16,0.64,148.08
-0.6,-2.21,0.64,148.08
-0.62,-2.25,0.64,148.08
-0.63,-2.27,0.64,148.08
-0.49,-2.36,0.58,139.93
-0.4,-2.42,0.53,132.71
-0.34,-2.46,0.51,126.96
-0.3,-2.49,0.49,122.71
-0.28,-2.5,0.48,119.73
-0.26,-2.51,0.47,117.7
-0.12,-2.59,0.37,116.34
-0.03,-2.65,0.3,115.44
0.03,-2.68,0.25,114.84
0.07,-2.7,0.23,114.46
0.09,-2.72,0.21,114.2
0.19,-2.78,0.09,114.04
0.25,-2.82,0.01,113.93
0.29,-2.85,-0.04,113.86
0.32,-2.86,-0.07,113.82
0.34,-2.87,-0.09,113.79
0.41,-2.94,-0.17,113.77
0.46,-2.98,-0.22,113.75
0.49,-3.01,-0.25,113.75
0.51,-3.03,-0.27,113.74
0.53,-3.04,-0.29,113.74
0.61,-2.95,-0.34,113.73
0.66,-2.9,-0.37,113.73
0.69,-2.86,-0.39,113.73
0.72,-2.83,-0.4,113.73
0.73,-2.82,-0.41,113.73
0.74,-2.81,-0.42,113.73
0.81,-2.56,-0.47,113.73
0.85,-2.41,-0.51,113.73
0.88,-2.31,-0.53,113.73
0.9,-2.24,-0.55,113.73
0.91,-2.2,-0.56,113.73
0.98,-2,-0.62,78.66
1.02,-1.88,-0.67,58.85
1.05,-1.8,-0.69,49.24
1.07,-1.75,-0.71,44.22
1.08,-1.71,-0.72,41.4
1.15,-1.65,-0.77,39.73
1.2,-1.6,-0.8,38.71
1.23,-1.58,-0.82,38.07
1.25,-1.56,-0.84,37.66
1.26,-1.55,-0.85,37.4
1.29,-1.5,-0.86,37.23
1.31,-1.47,-0.87,37.13
1.32,-1.45,-0.87,37.06
1.33,-1.44,-0.87,37.01
1.33,-1.43,-0.88,36.98
1.34,-1.42,-0.88,36.96
1.33,-1.32,-0.9,36.95
1.32,-1.26,-0.92,36.94
1.32,-1.21,-0.93,36.94
1.32,-1.19,-0.94,36.93
1.32,-1.17,-0.94,36.93
1.4,-0.89,-1.04,36.93
1.45,-0.71,-1.11,36.93
1.49,-0.6,-1.15,36.93
1.51,-0.52,-1.17,36.93
1.53,-0.47,-1.19,36.93
1.6,-0.24,-1.31,36.93
1.66,-0.08,-1.39,36.93
1.69,0.02,-1.44,36.93
1.71,0.09,-1.47,36.93
1.72,0.13,-1.49,36.93
1.73,0.16,-1.5,36.93
1.78,0.31,-1.62,42.16
1.82,0.4,-1.7,45.7
1.84,0.47,-1.75,48.04
1.85,0.51,-1.79,49.59
1.86,0.53,-1.81,50.59
1.87,0.63,-1.93,51.25
1.88,0.7,-2.01,51.68
1.89,0.74,-2.06,51.96
1.89,0.77,-2.09,52.14
1.9,0.79,-2.12,52.26
1.84,0.87,-2.21,52.33
1.8,0.92,-2.27,52.38
1.78,0.96,-2.31,52.41
1.76,0.98,-2.33,52.44
1.75,0.99,-2.35,52.45
1.75,1,-2.36,52.46
1.64,0.96,-2.39,52.46
1.57,0.93,-2.4,52.47
1.53,0.91,-2.41,52.47
1.5,0.9,-2.42,52.47
1.48,0.89,-2.43,52.47
1.38,0.72,-2.41,52.47
1.31,0.6,-2.4,52.47
1.27,0.53,-2.4,52.47
1.24,0.48,-2.39,52.47
1.22,0.45,-2.39,52.47
1.16,0.2,-2.41,52.47
1.12,0.04,-2.42,52.47
1.1,-0.07,-2.43,52.47
1.08,-0.14,-2.44,52.47
1.07,-0.18,-2.44,52.47
1.13,-0.31,-2.41,52.47
1.16,-0.39,-2.39,52.47
1.19,-0.44,-2.37,52.47
1.2,-0.47,-2.36,52.47
1.21,-0.49,-2.36,52.47
1.22,-0.51,-2.35,52.47
1.29,-0.5,-2.34,70.32
1.33,-0.5,-2.33,85.38
1.35,-0.5,-2.33,95.91
1.37,-0.49,-2.32,102.7
1.38,-0.49,-2.32,106.98
1.35,-0.45,-2.37,109.69
1.33,-0.41,-2.4,111.41
1.32,-0.39,-2.42,112.5
1.31,-0.38,-2.44,113.21
1.31,-0.37,-2.45,113.67
1.19,-0.27,-2.51,113.96
1.11,-0.21,-2.55,114.15
1.06,-0.16,-2.58,114.28
1.03,-0.14,-2.59,114.36
1.01,-0.12,-2.61,114.41
0.91,-0.14,-2.58,114.44
0.85,-0.15,-2.57,114.47
0.8,-0.16,-2.55,114.48
0.78,-0.16,-2.55,114.49
0.76,-0.17,-2.54,114.5
0.75,-0.17,-2.54,114.5
0.74,-0.26,-2.38,114.5
0.74,-0.31,-2.28,114.5
0.74,-0.35,-2.22,114.5
0.74,-0.38,-2.17,114.51
0.74,-0.39,-2.14,114.51
0.67,-0.43,-2.02,114.51
0.62,-0.45,-1.94,114.51
0.59,-0.46,-1.89,114.51
0.57,-0.47,-1.86,114.51
0.55,-0.48,-1.83,114.51
0.41,-0.48,-1.8,129.44
0.32,-0.47,-1.77,136.67
0.26,-0.47,-1.76,140.51
0.22,-0.47,-1.75,142.72
0.19,-0.47,-1.74,144.04
0.06,-0.48,-1.73,144.85
-0.03,-0.48,-1.72,145.36
-0.08,-0.49,-1.72,145.69
-0.12,-0.49,-1.71,145.9
-0.14,-0.49,-1.71,146.03
-0.22,-0.49,-1.67,146.12
-0.27,-0.49,-1.64,146.18
-0.3,-0.49,-1.62,146.21
-0.32,-0.49,-1.61,146.24
-0.34,-0.49,-1.6,146.25
-0.39,-0.54,-1.55,146.26
-0.43,-0.58,-1.51,146.27
-0.45,-0.6,-1.49,146.27
-0.47,-0.62,-1.48,146.27
-0.48,-0.62,-1.47,146.28
-0.48,-0.63,-1.46,146.28
-0.53,-0.68,-1.4,146.28
-0.55,-0.71,-1.36,146.28
-0.57,-0.73,-1.33,146.28
-0.58,-0.74,-1.31,146.28
-0.59,-0.75,-1.3,146.28
-0.64,-0.73,-1.24,146.28
-0.67,-0.72,-1.21,146.28
-0.69,-0.72,-1.19,146.28
-0.71,-0.71,-1.17,146.28
-0.72,-0.71,-1.16,146.28
-0.75,-0.7,-1.1,150.82
-0.78,-0.7,-1.06,153.75
-0.79,-0.69,-1.03,155.64
-0.8,-0.69,-1.01,156.86
-0.81,-0.69,-1,157.65
-0.83,-0.67,-0.89,158.16
-0.85,-0.66,-0.82,158.49
-0.86,-0.65,-0.78,158.7
-0.87,-0.65,-0.75,158.84
-0.87,-0.65,-0.73,158.93
-0.9,-0.66,-0.63,158.99
-0.92,-0.66,-0.57,159.03
-0.93,-0.67,-0.53,159.05
-0.94,-0.67,-0.5,159.07
-0.94,-0.67,-0.48,159.08
-0.98,-0.6,-0.41,159.09
-1,-0.55,-0.37,159.09
-1.01,-0.51,-0.34,159.09
-1.02,-0.49,-0.32,159.1
-1.03,-0.48,-0.31,159.1
-1.03,-0.47,-0.3,159.1
-1.02,-0.4,-0.19,159.1
-1.01,-0.36,-0.11,159.1
-1,-0.33,-0.06,159.1
-1,-0.32,-0.03,159.1
-0.99,-0.3,-0.01,159.1
-0.97,-0.27,0.15,159.1
-0.95,-0.24,0.26,159.1
-0.94,-0.23,0.32,159.1
-0.93,-0.22,0.37,159.1
-0.93,-0.21,0.4,159.1
-0.91,-0.21,0.52,159.1
-0.9,-0.2,0.59,159.1
-0.89,-0.2,0.64,159.1
-0.89,-0.2,0.68,159.1
-0.88,-0.2,0.7,159.1
-0.88,-0.2,0.75,159.1
-0.88,-0.21,0.79,159.1
-0.88,-0.21,0.81,159.1
-0.88,-0.21,0.83,159.1
-0.87,-0.21,0.84,159.1
-0.93,-0.27,0.88,159.1
-0.97,-0.31,0.9,159.1
-1,-0.34,0.92,159.1
-1.01,-0.36,0.93,159.1
-1.02,-0.37,0.94,159.1
-1.15,-0.39,1,159.1
-1.24,-0.41,1.05,159.1
-1.29,-0.42,1.07,159.1
-1.33,-0.43,1.09,159.1
-1.35,-0.44,1.1,159.1
-1.37,-0.44,1.11,159.1
-1.44,-0.32,1.19,159.1
-1.48,-0.25,1.24,159.1
-1.51,-0.2,1.28,159.1
-1.53,-0.17,1.3,159.1
-1.55,-0.15,1.31,159.1
-1.48,-0.04,1.43,159.1
-1.44,0.04,1.51,159.1
-1.41,0.08,1.56,159.1
-1.39,0.11,1.6,159.1
-1.38,0.13,1.62,159.1
-1.24,0.18,1.69,159.1
-1.16,0.21,1.73,159.1
-1.1,0.23,1.76,159.1
-1.06,0.24,1.78,159.1
-1.04,0.25,1.79,159.1
-0.89,0.27,1.73,156.98
-0.8,0.28,1.69,155.18
-0.74,0.29,1.66,153.77
-0.7,0.29,1.65,152.72
-0.67,0.3,1.64,151.97
-0.57,0.36,1.51,151.45
-0.5,0.39,1.43,151.1
-0.45,0.42,1.37,150.87
-0.42,0.43,1.34,150.71
-0.4,0.44,1.31,150.61
-0.39,0.45,1.3,150.54
-0.38,0.56,1.24,150.5
-0.38,0.63,1.19,150.47
-0.37,0.67,1.17,150.45
-0.37,0.7,1.15,150.44
-0.37,0.72,1.14,150.43
-0.42,0.75,1.15,150.43
-0.46,0.77,1.15,150.43
-0.48,0.79,1.16,150.42
-0.5,0.8,1.16,150.42
-0.51,0.8,1.16,150.42
-0.61,0.83,1.13,150.42
-0.67,0.85,1.11,150.42
-0.71,0.86,1.1,150.42
-0.74,0.87,1.09,150.42
-0.75,0.88,1.09,150.42
-0.79,0.89,1.04,150.42
-0.82,0.89,1,150.42
-0.83,0.89,0.98,150.42
-0.84,0.89,0.97,150.42
-0.85,0.9,0.96,150.42
-0.85,0.9,0.95,150.42
-0.82,0.9,0.91,152.22
-0.8,0.91,0.88,153.22
-0.78,0.91,0.86,153.8
-0.78,0.91,0.85,154.16
-0.77,0.91,0.84,154.39
-0.74,0.91,0.8,154.53
-0.72,0.92,0.77,154.62
-0.71,0.92,0.76,154.68
-0.7,0.92,0.74,154.72
-0.7,0.92,0.74,154.74
-0.69,0.91,0.75,154.76
-0.69,0.9,0.76,154.77
-0.68,0.9,0.77,154.78
-0.68,0.89,0.77,154.78
-0.68,0.89,0.77,154.78
-0.7,0.87,0.86,154.78
-0.72,0.85,0.91,154.79
-0.73,0.84,0.94,154.79
-0.74,0.84,0.96,154.79
-0.74,0.83,0.98,154.79
-0.74,0.83,0.99,154.79
-0.77,0.88,1.05,154.79
-0.79,0.92,1.09,154.79
-0.8,0.94,1.12,154.79
-0.81,0.95,1.14,154.79
-0.81,0.96,1.15,154.79
-0.83,1.03,1.14,154.79
-0.84,1.08,1.14,154.79
-0.85,1.11,1.14,154.79
-0.85,1.13,1.13,154.79
-0.86,1.14,1.13,154.79
-0.83,1.17,1.08,155.28
-0.82,1.19,1.04,155.6
-0.81,1.2,1.01,155.8
-0.81,1.21,1,155.94
-0.8,1.21,0.99,156.02
-0.74,1.15,0.96,156.08
-0.69,1.12,0.95,156.11
-0.67,1.09,0.94,156.14
-0.65,1.08,0.93,156.15
-0.64,1.06,0.93,156.16
-0.63,1.06,0.93,156.17
-0.58,0.94,0.94,156.17
-0.55,0.86,0.95,156.18
-0.53,0.81,0.95,156.18
-0.51,0.78,0.95,156.18
-0.51,0.76,0.95,156.18
-0.51,0.68,0.95,156.18
-0.52,0.64,0.95,156.18
-0.52,0.61,0.95,156.18
-0.52,0.58,0.95,156.18
-0.52,0.57,0.95,156.18
-0.56,0.58,0.91,156.18
-0.58,0.58,0.88,156.18
-0.59,0.59,0.86,156.18
-0.6,0.59,0.85,156.18
-0.61,0.59,0.85,156.18
-0.63,0.62,0.79,156.18
-0.64,0.63,0.75,156.18
-0.65,0.64,0.72,156.18
-0.66,0.65,0.71,156.18
-0.66,0.66,0.7,156.18
-0.67,0.66,0.69,156.18
-0.66,0.67,0.66,156.18
-0.65,0.67,0.64,156.18
-0.65,0.67,0.62,156.18
-0.65,0.67,0.62,156.18
-0.65,0.67,0.61,156.18
-0.6,0.62,0.62,156.6
-0.57,0.59,0.63,156.86
-0.55,0.56,0.64,157.01
-0.54,0.55,0.64,157.11
-0.53,0.54,0.64,157.18
-0.49,0.48,0.7,157.22
-0.46,0.44,0.74,157.24
-0.44,0.42,0.76,157.26
-0.43,0.4,0.77,157.27
-0.42,0.39,0.78,157.28
-0.38,0.4,0.85,157.28
-0.35,0.41,0.89,157.29
-0.33,0.42,0.91,157.29
-0.32,0.43,0.93,157.29
-0.31,0.43,0.94,157.29
-0.31,0.43,0.95,157.29
-0.28,0.42,1.03,157.29
-0.27,0.42,1.09,157.29
-0.26,0.41,1.12,157.29
-0.25,0.41,1.15,157.29
-0.25,0.41,1.16,157.29
-0.3,0.44,1.21,157.29
-0.32,0.45,1.24,157.29
-0.34,0.47,1.26,157.29
-0.35,0.47,1.27,157.29
-0.36,0.48,1.28,157.29
-0.44,0.44,1.33,157.29
-0.49,0.42,1.36,157.29
-0.52,0.41,1.38,157.29
-0.54,0.4,1.4,157.29
-0.55,0.39,1.41,157.29
-0.66,0.17,1.5,156.42
-0.73,0.03,1.55,155.87
-0.77,-0.06,1.59,155.52
-0.8,-0.12,1.61,155.29
-0.82,-0.16,1.63,155.15
-0.87,-0.32,1.62,155.05
-0.91,-0.43,1.61,154.99
-0.93,-0.5,1.6,154.95
-0.94,-0.55,1.6,154.93
-0.95,-0.58,1.6,154.91
-0.96,-0.59,1.6,154.9
-0.91,-0.72,1.52,154.89
-0.88,-0.8,1.46,154.89
-0.87,-0.85,1.43,154.89
-0.85,-0.89,1.41,154.88
-0.85,-0.91,1.39,154.88
-0.75,-1.07,1.25,154.88
